Order_id,Order_date,Ship_date,Ship_mode,gender,ip_address,Customer_id,segment,City,State,Country,Category,Sub Category,Product Name,Quantity,Discount,Profit,Shipping Cost
798,11/8/2024,7/17/2024,Economy,Male,34.16.69.131,6YU5HF8DM97,Home Office,Mumbai,Maharashtra,India,Furniture,Sports Equipment,Rustic Woodland Wall Art,6,0,-$257.76,143.2
799,11/21/2024,8/26/2024,Standard,Polygender,123.54.169.61,9CC2CX2WU97,Consumer,Los Angeles,California,United States,Furniture,Electronics,Stylish Faux Fur Throw,3,0.15,$13.76,9.27
800,11/23/2024,10/7/2024,Economy,Male,126.59.46.10,4YY3KF7HF69,Home Office,Benghazi,Banghazi,Libya,Office Supplies,Outdoor Gear,Bohemian Beaded Bracelet,2,0.7,$16.50,143.11
801,5/5/2024,10/28/2024,Express,Female,139.40.87.208,7CH5VN0UV04,Consumer,Bacoor,Calabarzon,Philippines,Technology,Home Decor,Sleek Stainless Steel Water Bottle,5,0.07,$26.66,143.09
802,5/9/2024,5/5/2024,Standard,Male,10.244.166.54,1FW1JA0KR87,Home Office,Port Elizabeth,Eastern Cape,South Africa,Technology,Toys,Funky Retro Wall Clock,8,0.35,$243.84,143.07
803,11/26/2024,8/22/2024,Economy,Male,252.101.62.107,9P77VH3MH60,Corporate,Chittagong,Chittagong,Bangladesh,Furniture,Outdoor Gear,Classic Monogrammed Stationery Set,8,0.17,$121.20,143.03
804,4/8/2024,12/20/2024,Next-day,Female,97.185.243.136,2GE0UK7GK69,Home Office,Nanning,Guangxi,China,Office Supplies,Toys,Art Deco Velvet Armchair,7,0,"$1,031.52",142.99
805,1/24/2025,11/26/2024,Express,Male,41.14.147.143,3AV1YJ1KJ25,Corporate,Stolberg,North Rhine-Westphalia,Germany,Technology,Beauty Products,Vintage Camera Lens Necklace,4,0.32,$126.32,142.97
806,9/5/2024,7/12/2024,Next-day,Female,159.190.180.162,3VH6JE5TV47,Home Office,New York City,New York,United States,Furniture,Books,Whimsical Fairy Lights,2,0.15,$45.98,7.78
807,3/27/2024,4/30/2024,Express,Female,221.20.172.236,2U09N45PT80,Corporate,Trenton,Michigan,United States,Technology,Toys,Vintage Typewriter Key Necklace,2,0,$19.81,6.98
808,1/7/2025,4/22/2024,Standard,Genderqueer,125.29.174.98,2NE7A01HY17,Consumer,San Francisco,California,United States,Furniture,Books,Bold Graphic Print Poster,3,0,-$17.46,90.81
809,6/29/2024,6/24/2024,Next-day,Female,199.195.176.158,7WG2CC4WU24,Consumer,Bari,Apulia,Italy,Furniture,Sports Equipment,Classic Monogrammed Stationery Set,3,0,$0.00,142.63
810,7/29/2024,7/31/2024,Next-day,Non-binary,82.43.237.101,8AA9HM7FW87,Home Office,Xining,Qinghai,China,Furniture,Books,Industrial Metal Wall Clock,7,0.4,$611.10,142.55
811,3/3/2024,7/7/2024,Economy,Male,31.234.144.224,5M58VX0UE30,Consumer,Chelyabinsk,Chelyabinsk,Russia,Technology,Books,Classic Stainless Steel Watch,6,0,$519.30,142.51
812,7/25/2024,12/3/2024,Standard,Female,54.172.170.28,3NG3YT1NE22,Consumer,Tabuk,Tabuk,Saudi Arabia,Office Supplies,Clothing,Rustic Farmhouse Sign,4,0,$925.44,142.47
813,1/4/2025,3/28/2024,Next-day,Female,191.32.253.175,8CF6KC4TE85,Corporate,Leeds,England,United Kingdom,Furniture,Toys,Playful Cactus Print Pillow,6,0.002,$708.12,142.47
814,3/23/2024,6/9/2024,Express,Female,235.122.32.80,5FK3U59WG41,Home Office,Ningbo,Zhejiang,China,Furniture,Beauty Products,Artistic Hand-Painted Plate,6,0.07,$59.17,142.46
815,5/4/2024,12/25/2024,Economy,Female,186.222.152.180,2NU6KM4MW60,Corporate,Puebla,Puebla,Mexico,Office Supplies,Books,Elegant Sapphire Necklace,7,0.6,$132.52,142.408
816,3/22/2024,2/14/2025,Express,Female,206.212.107.112,2VR1WN8CA12,Corporate,Guiyang,Guizhou,China,Furniture,Toys,Whimsical Unicorn Night Light,2,0.5,$207.66,142.38
817,4/13/2024,3/21/2024,Standard,Female,83.229.21.180,3V76GR7PE30,Consumer,Durango,Durango,Mexico,Technology,Electronics,Coastal Seashell Jewelry Box,3,0.1,-$102.01,142.27
818,2/22/2024,6/8/2024,Next-day,Female,64.195.125.98,7VX5AF8JX08,Home Office,Mount Isa,Queensland,Australia,Technology,Outdoor Gear,Stylish Engraved Cuff Bracelet,2,0,$157.70,142.21
819,9/13/2024,5/24/2024,Economy,Bigender,48.83.62.33,8YX0FC0QM37,Corporate,Houston,Texas,United States,Furniture,Electronics,Funky Neon Wall Clock,5,0,-$15.99,14.12
820,5/14/2024,10/20/2024,Economy,Genderfluid,181.154.200.213,9DV6MX9DP24,Home Office,Ballarat,Victoria,Australia,Technology,Books,Timeless Diamond Stud Earrings,7,0.2,$143.33,142.19
821,10/12/2024,8/26/2024,Express,Female,217.3.242.85,8YR4JN8GK33,Consumer,Philadelphia,Pennsylvania,United States,Technology,Sports Equipment,Vintage-Inspired Globe Bar Cart,3,0,$21.59,6.09
822,8/18/2024,9/16/2024,Standard,Female,165.101.62.138,6K50MM4GD81,Consumer,Houston,Texas,United States,Technology,Electronics,Coastal Nautical Rope Mirror,4,0,-$53.07,5.62
823,9/20/2024,1/11/2025,Next-day,Male,152.146.251.106,7HK2QY9KQ82,Consumer,Tokyo,Tokyo,Japan,Furniture,Sports Equipment,Eclectic Woven Throw Blanket,6,0.1,$541.62,141.98
824,9/8/2024,11/15/2024,Standard,Female,109.84.167.194,2WF3YN3DD64,Home Office,Barcelona,Catalonia,Spain,Technology,Books,Edgy Leather Cuff Bracelet,2,0,$210.66,141.92
825,10/15/2024,4/7/2024,Next-day,Female,225.227.250.23,6GX9NE7NJ36,Consumer,Garbsen,Lower Saxony,Germany,Furniture,Home Decor,Glamorous Mirrored Tray,9,0.2,$266.49,141.9
826,9/8/2024,1/26/2025,Next-day,Male,22.73.85.103,5XC6GE0VK80,Corporate,Bene Beraq,Tel Aviv,Israel,Furniture,Books,Retro Vintage Film Camera,4,0.2,$0.00,141.73
827,10/29/2024,9/21/2024,Economy,Male,212.22.106.130,8K60P08MJ97,Corporate,San Francisco,California,United States,Furniture,Home Decor,Coastal Nautical Rope Mirror,2,0.1,$2.80,2.02
828,2/21/2024,10/29/2024,Next-day,Male,199.42.54.218,9CQ1UU7RF46,Consumer,Bangkok,Bangkok,Thailand,Technology,Books,Whimsical Unicorn Night Light,8,0,-$813.61,141.65
829,4/11/2024,5/17/2024,Economy,Male,227.99.88.43,9VG3KQ4GN40,Consumer,Rotherham,England,United Kingdom,Furniture,Outdoor Gear,Chic Marble Coaster Set,3,0.002,$57.24,141.62
830,2/12/2025,4/9/2024,Express,Female,54.25.182.185,1RW7MM9KP25,Corporate,Hastings,Hawke's Bay,New Zealand,Office Supplies,Kitchen Appliances,Minimalist Glass Vase,6,0,$638.46,141.56
831,12/17/2024,1/20/2025,Economy,Female,222.70.171.236,4U01XE4MG66,Consumer,Bekasi,Jawa Barat,Indonesia,Technology,Pet Supplies,Bohemian Beaded Bracelet,5,0,$706.56,141.54
832,11/11/2024,9/12/2024,Standard,Female,123.155.205.165,9YH6Y12HM15,Consumer,London,England,United Kingdom,Technology,Beauty Products,Minimalist Concrete Coasters,4,0.2,$559.74,141.54
833,8/22/2024,4/10/2024,Next-day,Male,127.156.29.114,8RW5J46TF37,Corporate,Los Angeles,California,United States,Furniture,Outdoor Gear,Minimalist Wooden Desk Organizer,9,0,$22.41,31.39
834,3/29/2024,4/14/2024,Next-day,Female,60.88.109.12,1AX8FT3XE33,Corporate,Cork,Cork,Ireland,Furniture,Kitchen Appliances,Whimsical Fairy Lights,5,0,-$247.13,141.5
835,11/7/2024,5/4/2024,Standard,Male,204.199.125.155,8KY8DG9CD78,Consumer,Los Angeles,California,United States,Office Supplies,Books,Timeless Diamond Stud Earrings,1,0.27,$68.04,14.17
836,8/25/2024,10/23/2024,Next-day,Male,176.168.92.53,1Y64DY3VP63,Corporate,Roodepoort,Gauteng,South Africa,Office Supplies,Toys,Industrial Pipe Shelving Unit,1,0.5,$78.12,141.37
837,9/5/2024,4/1/2024,Standard,Female,175.155.232.68,1GH0TR8UW42,Consumer,Los Angeles,California,United States,Furniture,Toys,Elegant Sapphire Necklace,2,0.2,$3.35,3.2
838,5/4/2024,1/27/2025,Standard,Male,156.125.188.39,1P35JR5CK84,Consumer,Fontaine,Auvergne-Rhône-Alpes,France,Technology,Clothing,Coastal Seashell Jewelry Box,4,0,$759.26,141.35
839,8/23/2024,1/20/2025,Express,Female,193.104.230.126,5AC8C98QE42,Corporate,Bremen,Bremen,Germany,Furniture,Outdoor Gear,Coastal Seashell Decor,9,0.2,-$12.96,141.34
840,11/17/2024,8/30/2024,Standard,Male,13.187.242.149,4E91N47RC92,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Office Supplies,Beauty Products,Chic Rose Gold Earrings,4,0.002,$741.60,141.32
841,1/16/2025,3/19/2024,Express,Male,31.187.82.235,1WJ7M28MW79,Consumer,Christchurch,Canterbury,New Zealand,Technology,Toys,Trendy Canvas Tote Bag,2,0,$290.34,141.29
842,9/30/2024,6/30/2024,Economy,Male,73.57.156.71,4UG8UJ1KK10,Home Office,Tamarac,Florida,United States,Office Supplies,Books,Modern Concrete Planter,1,0,-$2.53,1.85
843,11/16/2024,7/11/2024,Next-day,Female,178.50.9.25,5GY0TD3MX51,Corporate,Los Angeles,California,United States,Technology,Home Decor,Whimsical Ceramic Mug,2,0,$3.08,1.78
844,7/4/2024,3/17/2024,Standard,Male,46.27.236.47,3XN2X29HV93,Consumer,José Bonifácio,São Paulo,Brazil,Office Supplies,Outdoor Gear,Rustic Farmhouse Sign,2,0,$7.05,141.208
845,1/6/2025,3/5/2024,Economy,Male,91.246.150.212,3MH6UE5GJ09,Consumer,Lusaka,Lusaka,Zambia,Technology,Beauty Products,Playful Emoji Pillow,2,0.1,$261.18,141.2
846,7/10/2024,3/16/2024,Standard,Male,135.48.59.101,2WA0MT0EY82,Home Office,Leeds,England,United Kingdom,Office Supplies,Clothing,Boho Macrame Wall Tapestry,5,0.1,"$1,040.55",141.12
847,9/14/2024,3/5/2024,Economy,Female,97.48.214.94,8Y15G41UR17,Corporate,Saint-Priest,Auvergne-Rhône-Alpes,France,Office Supplies,Pet Supplies,Industrial Pipe Coat Rack,4,0,$174.64,141.04
848,3/26/2024,12/22/2024,Next-day,Female,148.175.58.194,6CF9CJ0KJ04,Corporate,Los Angeles,California,United States,Furniture,Sports Equipment,Retro Vinyl Record Storage,2,0.2,$2.79,1.5
849,9/6/2024,11/9/2024,Standard,Female,196.5.169.131,2HT7NY8CR61,Home Office,Shanghai,Shanghai,China,Technology,Clothing,Coastal Seashell Decor,6,0,$124.02,140.99
850,2/6/2025,10/20/2024,Next-day,Male,165.199.177.18,5GX0AD9RE76,Home Office,Basra,Al Basrah,Iraq,Furniture,Pet Supplies,Minimalist Desk Organizer,6,0.2,$698.40,140.93
851,11/15/2024,10/18/2024,Next-day,Male,158.125.165.182,1AJ7GW8NX29,Corporate,Pretoria,Gauteng,South Africa,Technology,Kitchen Appliances,Quirky Pop Art Print,14,0.25,$690.90,140.88
852,1/14/2025,7/5/2024,Express,Female,152.103.112.176,1EA1EE4VN22,Corporate,Bandung,Jawa Barat,Indonesia,Office Supplies,Clothing,Bold Geometric Area Rug,3,0,$97.38,140.86
853,7/21/2024,2/15/2025,Economy,Female,137.16.29.124,4F09KR0EX85,Home Office,Manila,National Capital,Philippines,Office Supplies,Toys,Industrial Pipe Shelving Unit,3,0.1,-$32.26,140.77
854,5/16/2024,2/28/2024,Standard,Male,17.142.82.75,9XJ5H77JK33,Corporate,Meriden,Connecticut,United States,Furniture,Kitchen Appliances,Trendy Succulent Planter,4,0,$2.89,1.43
855,6/23/2024,8/23/2024,Economy,Female,114.142.82.75,6G61CX1UA68,Corporate,Meizhou,Guangdong,China,Furniture,Electronics,Playful Emoji Pillow,2,0,$129.90,140.72
856,11/21/2024,12/8/2024,Next-day,Male,95.155.146.101,3HC6VX7XT91,Consumer,Guasave,Sinaloa,Mexico,Furniture,Home Decor,Quirky Pop Art Print,5,0,$176.81,140.7
857,1/27/2025,4/19/2024,Economy,Male,56.157.233.131,5MU8TM2HE76,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Office Supplies,Beauty Products,Boho Rattan Basket,5,0,-$320.23,140.66
858,10/14/2024,3/1/2024,Economy,Male,26.101.48.212,5HP1AT5DP74,Home Office,Brisbane,Queensland,Australia,Office Supplies,Pet Supplies,Stylish Enamel Pin Set,5,0,$725.09,140.62
859,2/9/2025,9/5/2024,Standard,Bigender,136.122.144.209,7Q91D44XX73,Corporate,Akron,Ohio,United States,Office Supplies,Sports Equipment,Modern Hanging Plant Holder,3,0,-$4.59,1.1
860,7/25/2024,3/1/2024,Express,Male,25.190.165.248,8NR1GW2UH83,Consumer,Auckland,Auckland,New Zealand,Technology,Beauty Products,Bohemian Dreamcatcher Wall Decor,4,0,-$52.34,140.59
861,8/13/2024,12/14/2024,Standard,Male,243.2.21.34,8YK1H58PH10,Consumer,Santana de Parnaíba,São Paulo,Brazil,Office Supplies,Toys,Chic Marble Serving Tray,5,0.5,$301.47,140.523
862,8/20/2024,11/7/2024,Standard,Female,250.157.236.0,9Q97R66WP92,Consumer,Mianyang,Sichuan,China,Technology,Electronics,Industrial Pipe Shelving Unit,3,0.1,$279.36,140.34
863,11/16/2024,10/29/2024,Standard,Female,208.81.196.253,8PW1PV6WX25,Corporate,Los Angeles,California,United States,Technology,Toys,Rustic Farmhouse Sign,4,0,$5.43,1.06
864,1/10/2025,5/24/2024,Standard,Male,247.45.5.12,8P20PP6QC54,Home Office,Utrecht,Utrecht,Netherlands,Furniture,Beauty Products,Playful Animal Print Rug,7,0,-$343.46,140.15
865,5/28/2024,2/5/2025,Economy,Male,74.146.19.60,5DQ5R62YA79,Consumer,Lafayette,Louisiana,United States,Office Supplies,Toys,Modern Geometric Plant Stand,2,0,$33.31,287.77
866,2/22/2024,1/2/2025,Standard,Female,227.216.104.51,6EU7G81VY67,Consumer,Mianyang,Sichuan,China,Furniture,Kitchen Appliances,Glamorous Gold Bar Cart,6,0,$174.42,140.11
867,4/23/2024,1/15/2025,Next-day,Genderfluid,237.114.3.113,9U50YX5HG36,Home Office,Minneapolis,Minnesota,United States,Technology,Kitchen Appliances,Sleek Stainless Steel Water Bottle,2,0,$843.17,271.12
868,9/20/2024,4/19/2024,Standard,Female,137.216.164.210,3R89TR8YN52,Home Office,Avondale,Arizona,United States,Office Supplies,Outdoor Gear,Eco-Friendly Beeswax Wrap Set,8,0,$83.51,241.86
869,2/4/2025,10/19/2024,Next-day,Female,153.243.131.170,2N95EK3RU74,Home Office,Turin,Piedmont,Italy,Technology,Kitchen Appliances,Edgy Skull Print Shower Curtain,3,0,$420.30,139.93
870,12/15/2024,8/3/2024,Express,Bigender,88.239.220.31,9U11M83EP63,Corporate,Liaocheng,Shandong,China,Technology,Books,Charming Floral Tea Towel,12,0.1,$381.60,139.92
871,8/16/2024,7/18/2024,Express,Male,251.87.24.63,6FD5U69FA54,Corporate,Aubervilliers,Ile-de-France,France,Office Supplies,Outdoor Gear,Retro Vintage Film Camera,3,0,-$385.11,139.9
872,4/13/2024,2/27/2024,Economy,Agender,230.172.182.178,5KF8M55CU26,Home Office,Bandung,Jawa Barat,Indonesia,Technology,Pet Supplies,Vintage Brass Desk Lamp,4,0,$302.06,139.89
873,1/28/2025,3/8/2024,Economy,Female,6.144.42.15,6JM4VF2DA18,Consumer,Geraldton,Western Australia,Australia,Office Supplies,Sports Equipment,Quirky Pop Art Print,7,0,$36.62,139.84
874,9/13/2024,1/2/2025,Express,Female,228.12.123.224,8QF2H37AC19,Home Office,Upper Hutt,Wellington,New Zealand,Furniture,Electronics,Vintage Typewriter Key Necklace,4,0,$29.64,139.79
875,10/3/2024,5/19/2024,Express,Male,58.145.21.168,4CX4NM5CM36,Consumer,Seattle,Washington,United States,Technology,Beauty Products,Timeless Pearl Necklace,5,0,$381.24,152.22
876,7/13/2024,4/9/2024,Standard,Male,1.155.21.159,4GK3Q70WU35,Consumer,Neuilly-sur-Seine,Ile-de-France,France,Office Supplies,Home Decor,Industrial Pipe Coat Rack,6,0.1,$730.26,139.75
877,3/27/2024,8/3/2024,Standard,Male,46.91.87.16,4GU8UW7QP07,Corporate,Faridabad,Haryana,India,Furniture,Sports Equipment,Vintage Camera Lens Necklace,2,0,$618.48,139.73
878,10/30/2024,10/13/2024,Next-day,Female,47.223.152.1,2UP3HX2VR80,Consumer,Tegucigalpa,Francisco Morazán,Honduras,Furniture,Electronics,Whimsical Unicorn Night Light,3,0.17,$73.93,139.689
879,3/6/2024,5/17/2024,Express,Female,209.44.128.144,6WC6JX5PD83,Consumer,Regina,Saskatchewan,Canada,Furniture,Books,Classic Leather Passport Cover,4,0,$24.72,9.86
880,5/13/2024,6/2/2024,Next-day,Male,210.123.131.208,5PA6QU2XJ81,Corporate,New York City,New York,United States,Technology,Clothing,Rustic Woodland Wall Art,11,0,$17.64,5.25
881,5/18/2024,12/18/2024,Express,Female,168.167.165.183,3N74AE4JF77,Consumer,Cape Town,Western Cape,South Africa,Furniture,Toys,Modern Geometric Plant Stand,1,0.2,$101.07,139.62
882,8/27/2024,11/23/2024,Express,Female,242.230.0.240,5X35MQ0AU04,Corporate,Tampa,Florida,United States,Office Supplies,Outdoor Gear,Glamorous Crystal Candle Holder,1,0,-$0.73,3.26
883,3/28/2024,6/26/2024,Standard,Female,233.1.137.191,6QH9VJ7RH69,Home Office,Paris,Ile-de-France,France,Office Supplies,Home Decor,Charming Vintage Tea Set,5,0,$222.36,139.58
884,6/30/2024,3/9/2024,Standard,Female,99.102.209.155,2CP7YW8TG11,Home Office,Brisbane,Queensland,Australia,Technology,Sports Equipment,Edgy Skull Print Throw Blanket,4,0.4,-$34.84,139.52
885,9/8/2024,10/24/2024,Express,Female,40.112.168.225,5M18KA8MM29,Corporate,Cape Town,Western Cape,South Africa,Office Supplies,Kitchen Appliances,Glamorous Crystal Candle Holder,4,0,$193.44,139.52
886,7/25/2024,1/14/2025,Economy,Male,46.252.31.194,7TM2MX2NH24,Home Office,Mississauga,Ontario,Canada,Office Supplies,Beauty Products,Bold Geometric Area Rug,2,0.2,$9.60,2.81
887,2/16/2025,11/12/2024,Next-day,Female,155.161.68.76,7CX5K66XN95,Home Office,Santa Ana,Santa Ana,El Salvador,Technology,Kitchen Appliances,Minimalist Desk Organizer,6,0.2,$297.48,139.508
888,4/17/2024,9/15/2024,Express,Male,213.150.244.113,2AG0KA4FY98,Corporate,Jixi,Heilongjiang,China,Furniture,Toys,Quirky Pop Art Print,3,0,$127.26,139.49
889,2/29/2024,10/4/2024,Next-day,Male,49.100.53.63,2VE2V56VF64,Home Office,Villa Nueva,Guatemala,Guatemala,Office Supplies,Toys,Retro Vintage Film Camera,3,0.5,$134.21,139.487
890,9/18/2024,4/8/2024,Standard,Female,210.249.2.217,8PP0PR0TP20,Home Office,Pembroke Pines,Florida,United States,Office Supplies,Books,Coastal Seashell Jewelry Box,2,0,$5.80,1.93
891,11/7/2024,1/30/2025,Next-day,Male,217.228.64.23,1AR8KW8WP78,Home Office,Kharkiv,Kharkiv,Ukraine,Technology,Clothing,Glamorous Mirrored Tray,2,0,$371.16,139.44
892,10/29/2024,3/29/2024,Express,Male,153.122.167.152,1G01RE9NU15,Home Office,Mashhad,Razavi Khorasan,Iran,Office Supplies,Beauty Products,Sleek Glass Water Pitcher,6,0,$83.16,139.23
893,2/4/2025,3/19/2024,Standard,Male,28.11.128.136,7GP5VX5CP59,Consumer,Le Havre,Normandy,France,Technology,Books,Unique Hand-Carved Wooden Bowl,13,0,$180.41,139.2
894,4/26/2024,10/12/2024,Standard,Female,156.76.147.166,3DT6VV3MT61,Corporate,Givors,Auvergne-Rhône-Alpes,France,Technology,Home Decor,Eco-Friendly Reusable Straw Set,4,0.1,$130.20,139.08
895,11/19/2024,11/8/2024,Express,Male,61.97.131.39,1Y33HH6AC59,Corporate,Dormagen,North Rhine-Westphalia,Germany,Technology,Kitchen Appliances,Industrial Steampunk Desk Lamp,7,0,$63.63,139.07
896,7/7/2024,8/24/2024,Next-day,Non-binary,3.163.237.101,9P43T30EH56,Home Office,Mwanza,Mwanza,Tanzania,Furniture,Beauty Products,Vintage Camera Lens Necklace,10,0,-$137.34,139.05
897,10/7/2024,10/3/2024,Express,Male,179.20.106.232,8MY4MK1JV38,Consumer,New York City,New York,United States,Office Supplies,Beauty Products,Art Deco Velvet Armchair,3,0,$8.07,1.75
898,6/29/2024,3/2/2024,Economy,Female,62.106.34.67,8AP3VM1MP92,Corporate,Antananarivo,Analamanga,Madagascar,Furniture,Clothing,Chic Linen Table Runner,4,0,$181.32,138.96
899,4/17/2024,5/31/2024,Economy,Male,254.75.4.135,7UV1K21XF44,Consumer,Antipolo,Calabarzon,Philippines,Furniture,Sports Equipment,Timeless Pearl Drop Earrings,5,0,-$174.87,138.93
900,10/19/2024,1/24/2025,Express,Male,43.138.206.31,5NN3RX5WJ11,Home Office,Pembroke Pines,Florida,United States,Technology,Electronics,Sleek Aluminum Water Bottle,9,0,-$6.00,1.27
901,3/29/2024,1/18/2025,Economy,Female,194.206.179.65,7JM6EC4TT82,Corporate,Jakarta,Jakarta,Indonesia,Technology,Sports Equipment,Rustic Wooden Picture Frame,4,,$73.79,138.9
902,8/20/2024,5/1/2024,Express,Male,89.202.89.181,2CT8U94DV57,Corporate,Manila,National Capital,Philippines,Technology,Beauty Products,Stylish Faux Fur Throw,5,,-$471.79,138.87
903,2/20/2024,1/29/2025,Express,Female,143.158.117.54,4J33JX2UH14,Consumer,Denpasar,Bali,Indonesia,Technology,Kitchen Appliances,Modern Geometric Plant Stand,7,,$347.09,138.79
904,3/1/2024,9/21/2024,Standard,Female,63.109.126.177,4KJ8EC3JP37,Consumer,Petapa,Guatemala,Guatemala,Office Supplies,Sports Equipment,Minimalist Desk Organizer,6,,$378.84,138.78
905,10/10/2024,2/26/2024,Express,Female,32.44.78.105,2N23J65HU86,Consumer,Dallas,Texas,United States,Technology,Sports Equipment,Artistic Abstract Painting,9,,-$437.54,119.72
906,9/1/2024,8/31/2024,Express,Female,202.204.155.86,9PK6QN1CU01,Consumer,Miramas,Provence-Alpes-Côte d'Azur,France,Office Supplies,Pet Supplies,Minimalist Wooden Desk Organizer,4,,$105.47,138.75
907,8/18/2024,6/9/2024,Next-day,Male,242.3.230.20,3AF3WE6PK80,Corporate,Tlalnepantla,México,Mexico,Office Supplies,Outdoor Gear,Bohemian Beaded Bracelet,6,,$751.80,138.706
908,7/5/2024,12/19/2024,Express,Male,22.43.56.49,9XH8WF7RC07,Corporate,Barcelona,Catalonia,Spain,Furniture,Beauty Products,Dainty Rose Gold Hoop Earrings,3,,$11.61,138.49
909,1/30/2025,3/10/2024,Next-day,Male,189.246.31.245,7XF4J90ET84,Consumer,Mabopane,Gauteng,South Africa,Office Supplies,Kitchen Appliances,Chic Rose Gold Earrings,8,,$225.36,138.49
910,9/1/2024,12/17/2024,Next-day,Male,91.232.139.93,5V52C20YJ78,Consumer,David,Chiriquí,Panama,Technology,Pet Supplies,Glamorous Crystal Candle Holder,10,,-$535.32,138.486
911,7/29/2024,10/2/2024,Standard,Female,113.149.214.68,9GX4NJ4KX93,Consumer,Chihuahua,Chihuahua,Mexico,Office Supplies,Kitchen Appliances,Vintage Camera Lens Necklace,8,,$183.36,138.471
912,11/12/2024,6/8/2024,Standard,Male,131.194.160.180,2CU7WT1WP86,Consumer,Managua,Managua,Nicaragua,Technology,Electronics,Eclectic Patchwork Quilt,7,,$222.74,138.414
913,4/6/2024,6/14/2024,Economy,Female,51.72.204.171,2MU0GC3HT46,Home Office,Irapuato,Guanajuato,Mexico,Office Supplies,Pet Supplies,Industrial Steampunk Desk Lamp,4,,$42.93,138.401
914,4/25/2024,4/9/2024,Economy,Female,244.157.221.31,4KQ2JG0XD09,Home Office,Jakarta,Jakarta,Indonesia,Office Supplies,Clothing,Unique Handmade Pottery Bowl,4,,$311.90,138.36
915,4/20/2024,2/2/2025,Express,Female,80.217.138.69,9MA6GP7NF67,Home Office,Dos Hermanas,Andalusía,Spain,Technology,Books,Industrial Metal Wall Clock,8,,-$362.78,138.34
916,7/8/2024,1/6/2025,Standard,Male,144.146.35.93,9KN2DE4TC22,Home Office,Wuhan,Hubei,China,Furniture,Pet Supplies,Luxury Leather Wallet,6,,"-$1,097.28",138.33
917,6/12/2024,9/15/2024,Standard,Female,75.218.180.147,8P09YC1RR26,Corporate,Hamburg,Hamburg,Germany,Office Supplies,Toys,Industrial Steampunk Desk Lamp,3,,$242.03,138.31
918,5/27/2024,1/6/2025,Standard,Male,38.27.4.223,5P24M30RT24,Consumer,Alice Springs,Northern Territory,Australia,Office Supplies,Toys,Boho Macrame Wall Hanging,2,,$489.42,138.24
919,12/19/2024,9/28/2024,Economy,Female,126.245.90.41,3T17MW7JC04,Consumer,Ufa,Bashkortostan,Russia,Office Supplies,Home Decor,Chic Marble Serving Tray,6,,$51.84,138.18
920,8/15/2024,9/11/2024,Express,Male,20.22.180.105,4M48WQ1UP17,Consumer,Villa Frontera,Coahuila,Mexico,Furniture,Books,Bold Geometric Area Rug,5,,-$58.44,138.144
921,5/3/2024,8/18/2024,Next-day,Female,211.140.211.239,1KR9KM5FX92,Home Office,New York City,New York,United States,Office Supplies,Beauty Products,Bohemian Fringe Hammock,3,,$134.99,54.33
922,2/5/2025,1/13/2025,Standard,Non-binary,175.95.200.117,2YR0DN4WU25,Consumer,Suzhou,Jiangsu,China,Office Supplies,Electronics,Chic Velvet Throw Pillow,4,,$393.48,138.04
923,7/24/2024,12/14/2024,Standard,Male,241.144.141.237,2YJ9NT0XK53,Consumer,Brisbane,Queensland,Australia,Technology,Outdoor Gear,Artistic Abstract Painting,7,,$110.65,138.04
924,12/15/2024,10/17/2024,Economy,Female,18.226.81.30,4A27MQ9JW25,Consumer,Hartlepool,England,United Kingdom,Technology,Clothing,Industrial Pipe Coat Rack,3,,$239.58,138.03
925,10/13/2024,10/31/2024,Express,Polygender,173.21.246.158,7U06U30VQ86,Home Office,Dallas,Texas,United States,Furniture,Clothing,Quirky Cat Print Tote Bag,5,,$84.66,25.58
926,10/13/2024,7/10/2024,Economy,Female,11.210.233.59,5EN4H50EC19,Home Office,Orizaba,Veracruz,Mexico,Furniture,Beauty Products,Coastal Nautical Rope Mirror,3,,$269.70,137.904
927,9/13/2024,5/1/2024,Next-day,Male,18.158.118.206,2CN4J21RK31,Corporate,Mackay,Queensland,Australia,Furniture,Clothing,Art Deco Velvet Armchair,6,,-$0.16,137.9
928,2/22/2024,1/2/2025,Standard,Agender,70.191.12.96,4X23RN9YD78,Corporate,New York City,New York,United States,Furniture,Books,Industrial Pipe Shelving Unit,2,,$5.87,4.26
929,2/29/2024,2/27/2024,Next-day,Male,10.40.36.239,8FK8TA7TY29,Consumer,Morelia,Michoacán,Mexico,Office Supplies,Outdoor Gear,Sleek Aluminum Water Bottle,8,,$166.21,137.684
930,9/13/2024,4/18/2024,Express,Male,140.193.19.204,2W79VV7CY23,Corporate,Lázaro Cárdenas,Michoacán,Mexico,Furniture,Toys,Modern Geometric Plant Stand,4,,$73.92,137.667
931,4/18/2024,2/26/2024,Economy,Female,20.196.33.151,9HC6YU8TP05,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Furniture,Kitchen Appliances,Trendy Canvas Tote Bag,4,,$0.00,137.65
